site_id,site_name,country,band,top5pct_hit_rate,top10pct_hit_rate,top30pct_hit_rate,scenarios_total,scenarios_scored
c4d7f628-c108-4496-ac02-6076ea3ae448,Jaworzno power station,PL,H,0.0,0.0,0.0,15,14
c6b846cb-3a01-4e17-9d51-da4b58fd1827,Atakaş power station,TR,H,0.0,0.0,0.0,15,14
c8e1cc12-080a-4e01-925d-8fd6e4334856,Meda power station,TR,H,0.0,0.0,0.0,15,15
c8f15aca-174b-4be6-a6d9-abfa4685d10d,Nikola Tesla power station,RS,H,0.0,0.0,0.0,15,14
c9c85786-eb26-4e7b-b280-83a54b7e834f,Gölovası power station,TR,H,0.0,0.0,0.0,15,14
ca423571-d2ab-44d4-b5ce-3e649d9cc776,Kandilli power station,TR,H,0.0,0.0,0.0,15,14
cb825b0f-e315-4221-b194-43d5b472382d,Albayrak Varaka Paper power station,TR,H,0.0,0.0,0.0,15,14
cbd67443-4a4e-44fd-a9ed-20ba9574c99e,Marianske Hory power station,CZ,H,0.0,0.0,0.0,15,14
cc635340-954c-4428-9fa1-14383c7faceb,İÇDAŞ Bekirli power station,TR,H,0.0,0.0,0.0,15,15
ccc15bde-1c5a-40bf-8f09-2fcb1e896ce5,Blachownia power station,PL,H,0.0,0.0,0.0,15,14
ce39538c-997e-4a7d-bc32-f164f50f9aa0,Ağan power station,TR,H,0.0,0.0,0.0,15,14
cf9150af-0325-44d8-bbaf-493e742f2e2b,Şırnak Galata power station,TR,H,0.0,0.0,0.0,15,14
d020ac37-4f23-41b1-8f1e-b425b5769424,Kirazlıdere power complex,TR,H,0.0,0.0,0.0,15,14
d30af109-79cb-4ab5-a878-6f574b58116a,Kolubara B power station,RS,H,0.0,0.0,0.0,15,14
d48d2f39-d58f-4299-9b2f-56d194d2d13b,Ada Yesildag Enerji power station,TR,H,0.0,0.0,0.0,15,14
d498ded8-449c-4672-8bb9-0ed6c8fef775,Slatina power station,RO,H,0.0,0.0,0.0,15,14
d5151598-5a1a-4697-8147-592845ffef6c,Güreci power station,TR,H,0.0,0.0,0.0,15,15
dac2a974-a2de-46c5-b581-03985a9ae7d0,Bacau CHP power station,RO,H,0.0,0.0,0.0,15,14
db87ce6a-3802-44c5-945f-8a95d3cf111b,Saray Tekirdağ power station,TR,H,0.0,0.0,0.0,15,14
ddc8bb9c-bf77-4075-b38c-600fb072acf8,Uluköy power station,TR,H,0.0,0.0,0.0,15,14
e43af28e-a3d3-4047-a9cf-f3b0990754b4,Târgu Jiu Thermal Plant,RO,H,0.0,0.0,0.0,15,14
e71ec827-7143-48dd-8c8a-8e81705fa971,Çalışkan Ceyhan power station,TR,H,0.0,0.0,0.0,15,14
e75c63e5-ef2f-4e08-8f8c-3da41215af9d,Stanari Thermal Power Plant,BA,H,0.0,0.0,0.0,15,14
e8b6e342-2011-4343-b415-a8bf08501499,Yeniyurt power station,TR,H,0.0,0.0,0.0,15,14
ef325d90-6d2d-4f8f-89f2-3bc98beb149b,Bakony power station,HU,H,0.0,0.0,0.0,15,14
f1d2bca1-a7a9-4404-84c1-34fc8a59dab7,Kladno power station,CZ,H,0.0,0.0,0.0,15,14
f2b3a729-602a-4b6b-acc9-004244f2e556,Banhida-II power station,HU,H,0.0,0.0,0.0,15,14
f2e65fcf-afc4-4443-ac14-f15c8ffe48f3,Orta Anadolu power station,TR,H,0.0,0.0,0.0,15,14
f92bc907-9b9b-4d21-92fd-1705bd71128c,Ergene power station,TR,H,0.0,0.0,0.0,15,14
fa6b7ac3-c1bf-478f-8d0a-1f357ea480cf,Zonguldak Modern power station,TR,H,0.0,0.0,0.0,15,14
fb7d4d9a-3f27-4b50-9941-6a8fccd25e9a,Kalush power station,UA,H,0.0,0.0,0.0,15,14
fc307877-758b-4dbf-afbe-abfc4a778155,Çankırı Yıldızlar power station,TR,H,0.0,0.0,0.0,15,14
fecb62d9-6fb8-4f8d-83e3-78a7c75adb6e,Bandırma III power station,TR,H,0.0,0.0,0.0,15,14
